,Unnamed: 0,fold,path,loss
1,1,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_100.jpg',)",0.5127015709877014
2,2,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1000.jpg',)",0.5135015249252319
3,3,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1025.jpg',)",0.5136926174163818
4,4,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1050.jpg',)",0.5106330513954163
5,5,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1075.jpg',)",0.5071317553520203
6,6,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1100.jpg',)",0.5116428732872009
7,7,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1125.jpg',)",0.5158684253692627
8,8,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1150.jpg',)",0.5143918991088867
9,9,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1175.jpg',)",0.5126814842224121
10,10,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1200.jpg',)",0.5117304921150208
11,11,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1225.jpg',)",0.5092903971672058
12,12,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_125.jpg',)",0.5089694261550903
13,13,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1250.jpg',)",0.5068090558052063
14,14,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1275.jpg',)",0.5059161186218262
15,15,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1300.jpg',)",0.5078824162483215
16,16,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1325.jpg',)",0.5100793838500977
17,17,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1350.jpg',)",0.5126966238021851
18,18,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1375.jpg',)",0.5111337900161743
19,19,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1400.jpg',)",0.5126686096191406
20,20,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1425.jpg',)",0.5075671672821045
21,21,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1450.jpg',)",0.50633704662323
22,22,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1475.jpg',)",0.5065280795097351
23,23,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_150.jpg',)",0.5061426162719727
24,24,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1500.jpg',)",0.5058131814002991
25,25,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1525.jpg',)",0.5061203837394714
26,26,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1550.jpg',)",0.5087032318115234
27,27,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1575.jpg',)",0.5108113288879395
28,28,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1600.jpg',)",0.5111976265907288
29,29,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1625.jpg',)",0.5066831111907959
30,30,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1650.jpg',)",0.5102953314781189
31,31,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1675.jpg',)",0.5118284225463867
32,32,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1700.jpg',)",0.5125998854637146
33,33,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1725.jpg',)",0.5103285312652588
34,34,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_175.jpg',)",0.5052801370620728
35,35,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1750.jpg',)",0.508437991142273
36,36,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1775.jpg',)",0.5073386430740356
37,37,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1800.jpg',)",0.5072228908538818
38,38,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1825.jpg',)",0.5094369053840637
39,39,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1850.jpg',)",0.5082411766052246
40,40,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1875.jpg',)",0.5070348381996155
41,41,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1900.jpg',)",0.5051887631416321
42,42,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1925.jpg',)",0.505085825920105
43,43,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1950.jpg',)",0.5064845085144043
44,44,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_1975.jpg',)",0.5104756951332092
45,45,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_200.jpg',)",0.5107792615890503
46,46,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2000.jpg',)",0.5122496485710144
47,47,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2025.jpg',)",0.5151412487030029
48,48,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2050.jpg',)",0.5122365355491638
49,49,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2075.jpg',)",0.5116720795631409
50,50,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2100.jpg',)",0.5119682550430298
51,51,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2125.jpg',)",0.5114725828170776
52,52,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2150.jpg',)",0.5095611214637756
53,53,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2175.jpg',)",0.5086220502853394
54,54,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2200.jpg',)",0.5073545575141907
55,55,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2225.jpg',)",0.5096024870872498
56,56,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_225.jpg',)",0.5087611675262451
57,57,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2250.jpg',)",0.5127221941947937
58,58,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2275.jpg',)",0.5147292613983154
59,59,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2300.jpg',)",0.5145378708839417
60,60,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2325.jpg',)",0.515336275100708
61,61,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2350.jpg',)",0.5131188631057739
62,62,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2375.jpg',)",0.5099591612815857
63,63,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2400.jpg',)",0.5094186663627625
64,64,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2425.jpg',)",0.5099608898162842
65,65,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2450.jpg',)",0.5091213583946228
66,66,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2475.jpg',)",0.5099372863769531
67,67,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_25.jpg',)",0.532886803150177
68,68,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_250.jpg',)",0.5080236196517944
69,69,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2500.jpg',)",0.5089074969291687
70,70,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2525.jpg',)",0.5087875723838806
71,71,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2550.jpg',)",0.5096367597579956
72,72,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2575.jpg',)",0.5118351578712463
73,73,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2600.jpg',)",0.5118091702461243
74,74,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2625.jpg',)",0.511910080909729
75,75,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2650.jpg',)",0.5107564926147461
76,76,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2675.jpg',)",0.5111896395683289
77,77,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2700.jpg',)",0.5106874108314514
78,78,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2725.jpg',)",0.5091640949249268
79,79,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_275.jpg',)",0.5073561072349548
80,80,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2750.jpg',)",0.5107182264328003
81,81,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2775.jpg',)",0.512525737285614
82,82,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2800.jpg',)",0.5127130150794983
83,83,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2825.jpg',)",0.5125626921653748
84,84,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2850.jpg',)",0.5089708566665649
85,85,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2875.jpg',)",0.5051960945129395
86,86,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2900.jpg',)",0.5043395757675171
87,87,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2925.jpg',)",0.5044554471969604
88,88,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2950.jpg',)",0.5062922835350037
89,89,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_2975.jpg',)",0.5114420652389526
90,90,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_300.jpg',)",0.5088590383529663
91,91,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3000.jpg',)",0.5148537755012512
92,92,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3025.jpg',)",0.5101304650306702
93,93,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3050.jpg',)",0.5094825029373169
94,94,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3075.jpg',)",0.5093234777450562
95,95,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3100.jpg',)",0.5106911659240723
96,96,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3125.jpg',)",0.5127611756324768
97,97,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3150.jpg',)",0.5134522914886475
98,98,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3175.jpg',)",0.5131169557571411
99,99,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3200.jpg',)",0.5079035758972168
100,100,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3225.jpg',)",0.5052688717842102
101,101,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_325.jpg',)",0.5131287574768066
102,102,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3250.jpg',)",0.5046426057815552
103,103,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3275.jpg',)",0.5053545832633972
104,104,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3300.jpg',)",0.5088773369789124
105,105,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3325.jpg',)",0.5119088292121887
106,106,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3350.jpg',)",0.5124632120132446
107,107,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3375.jpg',)",0.5092843770980835
108,108,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3400.jpg',)",0.5102251768112183
109,109,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3425.jpg',)",0.5109009146690369
110,110,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3450.jpg',)",0.5125755667686462
111,111,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3475.jpg',)",0.5122178196907043
112,112,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_350.jpg',)",0.5120449066162109
113,113,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3500.jpg',)",0.5140212774276733
114,114,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3525.jpg',)",0.5115422010421753
115,115,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_3550.jpg',)",0.509247899055481
123,123,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_375.jpg',)",0.5107622146606445
134,134,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_400.jpg',)",0.5163394212722778
145,145,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_425.jpg',)",0.5150132775306702
156,156,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_450.jpg',)",0.5142726302146912
167,167,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_475.jpg',)",0.5135471820831299
178,178,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_50.jpg',)",0.5332571864128113
179,179,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_500.jpg',)",0.5123863816261292
190,190,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_525.jpg',)",0.5022230744361877
201,201,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_550.jpg',)",0.5048865079879761
212,212,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_575.jpg',)",0.5090065598487854
223,223,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_600.jpg',)",0.5110977292060852
234,234,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_625.jpg',)",0.5086369514465332
245,245,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_650.jpg',)",0.5099501013755798
256,256,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_675.jpg',)",0.5121477246284485
267,267,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_700.jpg',)",0.5143418312072754
278,278,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_725.jpg',)",0.5141955614089966
289,289,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_75.jpg',)",0.5293540358543396
290,290,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_750.jpg',)",0.5139966011047363
294,294,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7575.jpg',)",0.7490872740745544
295,295,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7600.jpg',)",0.7480391263961792
296,296,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7625.jpg',)",0.748177707195282
297,297,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7650.jpg',)",0.748647928237915
298,298,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7675.jpg',)",0.7496695518493652
299,299,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7700.jpg',)",0.7503997087478638
300,300,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7725.jpg',)",0.7579964399337769
301,301,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_775.jpg',)",0.5149185657501221
302,302,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7750.jpg',)",0.7474114298820496
303,303,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7775.jpg',)",0.7601401805877686
304,304,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_7800.jpg',)",0.7574224472045898
312,312,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_800.jpg',)",0.5136715769767761
323,323,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_825.jpg',)",0.5126509070396423
327,327,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_8325.jpg',)",0.6395817995071411
328,328,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_8350.jpg',)",0.6409215331077576
334,334,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_850.jpg',)",0.5110902786254883
345,345,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_875.jpg',)",0.5109472274780273
352,352,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_900.jpg',)",0.5107308626174927
353,353,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_925.jpg',)",0.5109922885894775
354,354,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_950.jpg',)",0.5116809606552124
355,355,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag1/images/05_hermes_dag1_frame_975.jpg',)",0.5134631991386414
357,357,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_100.jpg',)",0.5132638216018677
358,358,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_1000.jpg',)",0.6800645589828491
365,365,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10150.jpg',)",0.5256730914115906
366,366,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10175.jpg',)",0.5169970989227295
367,367,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10200.jpg',)",0.5160413980484009
368,368,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10225.jpg',)",0.5140802264213562
369,369,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_1025.jpg',)",0.7982164025306702
370,370,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10250.jpg',)",0.5111588835716248
371,371,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10275.jpg',)",0.5104097723960876
372,372,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10300.jpg',)",0.5105758905410767
373,373,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10325.jpg',)",0.5108602643013
374,374,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10350.jpg',)",0.5112557411193848
375,375,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10375.jpg',)",0.5097239017486572
376,376,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10400.jpg',)",0.5109143853187561
377,377,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10425.jpg',)",0.5118098855018616
378,378,val,"('/home/birk/Datasets/NjordYolo/05_hermes_dag3/images/05_hermes_dag3_frame_10450.jpg',)",0.5113817453384399
